City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
119,Skjervoy,NO,70.0311,20.9714,57.2,79,82,4.21,broken clouds
120,Ostrovnoy,RU,68.0531,39.5131,66.92,76,67,11.9,broken clouds
121,Luena,AO,-11.7833,19.9167,57.67,48,44,5.01,scattered clouds
122,Shizunai,JP,42.3339,142.3669,69.82,85,97,8.99,light rain
123,Hirapur,IN,21.5333,79.7667,78.21,90,100,5.48,overcast clouds
124,Vestmanna,FO,62.1564,-7.1664,47.32,93,20,0.0,few clouds
125,Ranot,TH,7.7777,100.3213,84.42,74,90,8.25,overcast clouds
126,Manicore,BR,-5.8092,-61.3003,75.15,94,0,3.44,clear sky
127,Batemans Bay,AU,-35.7167,150.1833,58.1,72,54,6.46,broken clouds
128,Urumqi,CN,43.801,87.6005,90.55,17,0,8.95,clear sky
129,Sao Joao Do Piaui,BR,-8.3581,-42.2467,72.46,60,57,5.41,broken clouds
130,Coachella,US,33.6803,-116.1739,100.35,21,0,14.97,clear sky
131,Necochea,AR,-38.5473,-58.7368,47.16,43,100,8.1,light rain
132,Smithers,CA,54.7804,-127.1743,62.92,59,20,2.3,few clouds
133,Christchurch,NZ,-43.5333,172.6333,45.32,81,75,4.61,broken clouds
134,Punta Alta,AR,-38.8759,-62.0736,45.7,78,100,5.28,overcast clouds
135,Rudsar,IR,37.1376,50.288,82.38,62,67,9.42,broken clouds
136,Ankang,CN,32.68,109.0172,68.25,97,100,4.45,moderate rain
137,Raduzhnyy,RU,62.0961,77.475,55.76,64,94,10.74,overcast clouds
138,Manica,FR,49.0,-1.1667,57.69,97,94,0.69,overcast clouds
139,Bonfim,BR,3.0833,-59.95,74.55,90,99,3.85,overcast clouds
140,Pierre,US,44.3683,-100.351,80.85,51,0,3.44,clear sky
141,Chifeng,CN,42.2683,118.9636,85.06,42,51,6.78,broken clouds
142,Ukiah,US,39.1502,-123.2078,73.29,23,0,3.44,clear sky
143,Balabac,PH,7.9868,117.0645,85.59,69,65,2.17,broken clouds
144,Naryan-Mar,RU,67.6713,53.087,54.23,53,52,8.05,broken clouds
145,Samana,DO,19.2056,-69.3369,78.42,90,95,7.96,overcast clouds
146,Brookings,US,44.3114,-96.7984,70.25,90,37,6.44,scattered clouds
147,Trinidad,BO,-14.8333,-64.9,70.59,51,3,3.0,clear sky
148,Itarema,BR,-2.9248,-39.9167,76.03,80,59,12.5,broken clouds
149,Jiexiu,CN,37.0244,111.9125,63.77,90,100,7.99,light rain
150,Yaya,RU,56.206,86.44,63.45,87,99,14.38,light rain
151,Riyadh,SA,24.6877,46.7219,98.74,13,44,13.94,scattered clouds
152,Vallenar,CL,-28.5708,-70.7581,56.68,84,0,0.69,clear sky
153,Hasaki,JP,35.7333,140.8333,91.29,86,12,19.48,few clouds
154,Refojos De Basto,PT,41.5132,-7.9952,67.03,76,99,3.33,overcast clouds
155,Shimoda,JP,34.6667,138.95,92.1,76,3,12.44,clear sky
156,Dudinka,RU,69.4058,86.1778,69.62,39,17,12.26,few clouds
157,San Juan,AR,-31.5375,-68.5364,50.65,37,0,1.3,clear sky
158,Carballo,ES,43.213,-8.691,65.01,93,100,9.33,overcast clouds
159,Haldwani,IN,29.2167,79.5167,86.16,65,100,1.7,heavy intensity rain
160,Portland,US,45.5234,-122.6762,71.42,70,40,10.36,scattered clouds
161,Havre,FR,49.5833,0.3333,64.17,77,0,12.66,clear sky
162,Gondanglegi,ID,-7.7479,112.0132,84.61,63,100,14.54,overcast clouds
163,Zyryanovsk,KZ,49.7386,84.2719,70.48,70,69,1.66,broken clouds
164,Byron Bay,AU,-28.65,153.6167,59.94,78,100,21.23,overcast clouds
165,Talakan,RU,50.3167,130.3667,78.19,57,97,2.3,overcast clouds
166,Babu,CN,24.4167,111.5167,93.81,54,6,3.0,clear sky
167,Sakakah,SA,29.9697,40.2064,89.17,19,0,9.62,clear sky
168,Olinda,BR,-8.0089,-34.8553,73.13,88,40,6.91,scattered clouds
169,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,63.19,77,75,15.66,light rain
170,Garden City,US,42.3256,-83.331,75.92,91,100,4.61,mist
171,Rabo De Peixe,PT,37.8,-25.5833,67.28,78,20,3.44,few clouds
172,Orlik,RU,52.5178,99.825,70.16,36,93,2.89,overcast clouds
173,Emba,KZ,48.8264,58.1442,82.22,27,90,6.91,overcast clouds
174,Mahibadhoo,MV,3.7833,72.9667,82.27,72,96,20.51,heavy intensity rain
175,Artigas,UY,-30.4,-56.4667,62.37,93,82,4.7,broken clouds
